Time,Level,Ticker,Notional,Size,Price,Closing1d,Volume,1DChg,UndTkr,1PtVal,Exch,UndCmpName,UndPrc,Date,FutName,Structure_ID,Structure
16:40:59,,ZTOZ4,43827080.0,765,5739.5,,834,-7.5,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5729.03,2025-07-25 00:00:00,MSCI Australia    Dec24,20250725-R-29-L2,Leg
16:23:06,1.0396637931034514,HKDZ4H5,21196441.5,1837,1160.0,"=BDH(J89&"" Index"", ""PX_CLOSE_1D"",O89,O89)",8481,-29.75,M1TH,10,HK,MSCI Thailand Net Total Return,1159.86,2025-07-25 00:00:00,MSCI TH NTR USD   Dec24Mar25,20250725-R-30,Roll
16:23:06,,HKDH5,21086255.0,1818,1172.0601,,8389,-29.44,M1TH,10,HK,MSCI Thailand Net Total Return,1159.86,2025-07-25 00:00:00,MSCI TH NTR USD   Mar25,20250725-R-30-L1,Leg
16:23:06,,HKDZ4,21306628.0,1837,1160.0,,8481,-29.75,M1TH,10,HK,MSCI Thailand Net Total Return,1159.86,2025-07-25 00:00:00,MSCI TH NTR USD   Dec24,20250725-R-30-L2,Leg
16:20:00,1.3299834509189035,ZTOZ4H5,14809542.5,260,5740.5,"=BDH(J92&"" Index"", ""PX_CLOSE_1D"",O92,O92)",834,-6.5,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5729.03,2025-07-25 00:00:00,MSCI Australia    Dec24Mar25,20250725-R-31,Roll
16:20:01,,ZTOH5,14723607.0,257,5816.8477,,829,-1.15,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5729.03,2025-07-25 00:00:00,MSCI Australia    Mar25,20250725-R-31-L1,Leg
16:20:00,,ZTOZ4,14895478.0,260,5740.5,,834,-6.5,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5729.03,2025-07-25 00:00:00,MSCI Australia    Dec24,20250725-R-31-L2,Leg
16:12:28,1.158007889546342,MURZ4H5,55151006.0,2194,507.0,"=BDH(J95&"" Index"", ""PX_CLOSE_1D"",O95,O95)",7762,-0.3,NDEUCHF,50,GR,MSCI China Net Total Return US,502.74,2025-07-25 00:00:00,MSCI China Future Dec24Mar25,20250725-R-32,Roll Client
16:13:19,,MURH5,55151006.0,2194,512.8711,,7826,-0.13,NDEUCHF,50,GR,MSCI China Net Total Return US,502.74,2025-07-25 00:00:00,MSCI China Future Mar25,20250725-R-32-L1,Leg
16:12:28,,MURZ4,55151006.0,2194,507.0,,7762,-0.3,NDEUCHF,50,GR,MSCI China Net Total Return US,502.74,2025-07-25 00:00:00,MSCI China Future Dec24,20250725-R-32-L2,Leg
16:05:59,1.3300722543352572,ZTWZ4H5,50010859.0,723,692.0,"=BDH(J98&"" Index"", ""PX_CLOSE_1D"",O98,O98)",23797,-3.0,M1MS,100,GR,MSCI EM Asia Net Total Return,696.54,2025-07-25 00:00:00,MSCI Emer Mkts As Dec24Mar25,20250725-R-33,Roll
16:05:59,,ZTWZ4,50359842.0,723,692.0,,23797,-3.0,M1MS,100,GR,MSCI EM Asia Net Total Return,696.54,2025-07-25 00:00:00,MSCI Emer Mkts As Dec24,20250725-R-33-L1,Leg
16:05:32,,ZTWH5,49661876.0,713,701.2041,,63955,-5.1,M1MS,100,GR,MSCI EM Asia Net Total Return,696.52,2025-07-25 00:00:00,MSCI Emer Mkts As Mar25,20250725-R-33-L2,Leg
15:35:29,1.3300431034482862,ZTWZ4H5,99458207.5,1437,696.0,"=BDH(J101&"" Index"", ""PX_CLOSE_1D"",O101,O101)",23074,1.0,M1MS,100,GR,MSCI EM Asia Net Total Return,696.73,2025-07-25 00:00:00,MSCI Emer Mkts As Dec24Mar25,20250725-R-34,Roll
15:35:51,,ZTWH5,98796314.0,1418,705.2571,,63955,-1.04,M1MS,100,GR,MSCI EM Asia Net Total Return,696.73,2025-07-25 00:00:00,MSCI Emer Mkts As Mar25,20250725-R-34-L1,Leg
15:35:29,,ZTWZ4,100120101.0,1437,696.0,,23074,1.0,M1MS,100,GR,MSCI EM Asia Net Total Return,696.73,2025-07-25 00:00:00,MSCI Emer Mkts As Dec24,20250725-R-34-L2,Leg
15:28:24,1.569984520123846,ZVLZ4H5,99223260.0,774,1292.0,"=BDH(J104&"" Index"", ""PX_CLOSE_1D"",O104,O104)",2708,-11.0,M1IN,100,GR,MSCI India Net Total Return US,1291.91,2025-07-25 00:00:00,MSCI India        Dec24Mar25,20250725-R-35,Roll
15:28:46,,ZVLH5,98452686.0,762,1312.2842,,2147,-11.32,M1IN,100,GR,MSCI India Net Total Return US,1292.03,2025-07-25 00:00:00,MSCI India        Mar25,20250725-R-35-L1,Leg
15:28:24,,ZVLZ4,99993834.0,774,1292.0,,2708,-11.0,M1IN,100,GR,MSCI India Net Total Return US,1291.91,2025-07-25 00:00:00,MSCI India        Dec24,20250725-R-35-L2,Leg
15:06:33,1.1499211045364888,MURZ4H5,119225716.0,4743,507.0,"=BDH(J107&"" Index"", ""PX_CLOSE_1D"",O107,O107)",5355,-0.3,NDEUCHF,50,GR,MSCI China Net Total Return US,502.74,2025-07-25 00:00:00,MSCI China Future Dec24Mar25,20250725-R-36,Roll Client
15:07:21,,MURH5,119225716.0,4743,512.8301,,5437,-0.17,NDEUCHF,50,GR,MSCI China Net Total Return US,502.74,2025-07-25 00:00:00,MSCI China Future Mar25,20250725-R-36-L1,Leg
15:06:33,,MURZ4,119225716.0,4743,507.0,,5355,-0.3,NDEUCHF,50,GR,MSCI China Net Total Return US,502.74,2025-07-25 00:00:00,MSCI China Future Dec24,20250725-R-36-L2,Leg
14:46:38,1.295070422535205,FPOZ4H5,8354326.0,100,837.8,"=BDH(J110&"" Index"", ""PX_CLOSE_1D"",O110,O110)",3625,4.2,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Dec24Mar25,20250725-R-37,Roll Client
14:47:01,,FPOH5,8354326.0,100,848.6501,,8971,0.35,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Mar25,20250725-R-37-L1,Leg
14:46:38,,FPOZ4,8354326.0,100,837.8,,3625,4.2,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Dec24,20250725-R-37-L2,Leg
14:24:39,1.2201210653753014,ZVWZ4H5,13365132.0,650,413.0,"=BDH(J113&"" Index"", ""PX_CLOSE_1D"",O113,O113)",647,-9.1,M1PH,50,GR,MSCI Philippines Net Total Ret,413.97,2025-07-25 00:00:00,MSCI Philippines  Dec24Mar25,20250725-R-38,Roll
14:25:22,,ZVWH5,13276239.0,642,418.0391,,408,-11.26,M1PH,50,GR,MSCI Philippines Net Total Ret,413.59,2025-07-25 00:00:00,MSCI Philippines  Mar25,20250725-R-38-L1,Leg
14:24:39,,ZVWZ4,13454025.0,650,413.0,,647,-9.1,M1PH,50,GR,MSCI Philippines Net Total Ret,413.97,2025-07-25 00:00:00,MSCI Philippines  Dec24,20250725-R-38-L2,Leg
14:18:27,1.2600214107291396,FPOZ4H5,29699629.0,358,840.7,"=BDH(J116&"" Index"", ""PX_CLOSE_1D"",O116,O116)",3525,7.1,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Dec24Mar25,20250725-R-39,Roll
14:18:37,,FPOH5,29490771.0,353,851.293,,8971,2.99,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Mar25,20250725-R-39-L1,Leg
14:18:27,,FPOZ4,29908487.0,358,840.7,,3525,7.1,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Dec24,20250725-R-39-L2,Leg
13:59:18,1.259952324195468,FPOZ4H5,39808363.5,479,839.0,"=BDH(J119&"" Index"", ""PX_CLOSE_1D"",O119,O119)",3167,5.4,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Dec24Mar25,20250725-R-40,Roll
13:59:18,,FPOZ4,40017222.0,479,839.0,,3167,5.4,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Dec24,20250725-R-40-L1,Leg
13:59:05,,FPOH5,39599505.0,474,849.571,,8971,1.27,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Mar25,20250725-R-40-L2,Leg
13:44:31,1.3199825996171866,ZTOZ4H5,49527464.5,870,5747.0,"=BDH(J122&"" Index"", ""PX_CLOSE_1D"",O122,O122)",834,0.0,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5729.03,2025-07-25 00:00:00,MSCI Australia    Dec24Mar25,20250725-R-41,Roll
13:44:31,,ZTOZ4,49842561.0,870,5747.0,,834,0.0,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5729.03,2025-07-25 00:00:00,MSCI Australia    Dec24,20250725-R-41-L1,Leg
13:44:14,,ZTOH5,49212368.0,859,5822.8594,,829,4.86,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5729.03,2025-07-25 00:00:00,MSCI Australia    Mar25,20250725-R-41-L2,Leg
13:36:14,1.269964243146604,FPOZ4H5,9941648.0,120,839.0,"=BDH(J125&"" Index"", ""PX_CLOSE_1D"",O125,O125)",2688,5.4,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Dec24Mar25,20250725-R-42,Roll
13:36:14,,FPOZ4,10025191.0,120,839.0,,2688,5.4,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Dec24,20250725-R-42-L1,Leg
13:36:05,,FPOH5,9858105.0,118,849.655,,8971,1.36,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Mar25,20250725-R-42-L2,Leg
13:02:42,1.5600370170432587,ZVLZ4H5,99523744.0,772,1296.7,"=BDH(J128&"" Index"", ""PX_CLOSE_1D"",O128,O128)",1771,-6.3,M1IN,100,GR,MSCI India Net Total Return US,1299.34,2025-07-25 00:00:00,MSCI India        Dec24Mar25,20250725-R-43,Roll
13:02:56,,ZVLH5,98738440.0,760,1316.929,,1363,-6.67,M1IN,100,GR,MSCI India Net Total Return US,1299.19,2025-07-25 00:00:00,MSCI India        Mar25,20250725-R-43-L1,Leg
13:02:42,,ZVLZ4,100309048.0,772,1296.7,,1771,-6.3,M1IN,100,GR,MSCI India Net Total Return US,1299.34,2025-07-25 00:00:00,MSCI India        Dec24,20250725-R-43-L2,Leg
13:01:45,1.559979897011754,ZVLZ4H5,24867448.5,193,1301.1001,"=BDH(J131&"" Index"", ""PX_CLOSE_1D"",O131,O131)",999,-1.9,M1IN,100,GR,MSCI India Net Total Return US,1298.09,2025-07-25 00:00:00,MSCI India        Dec24Mar25,20250725-R-44,Roll
13:02:00,,ZVLH5,24681760.0,190,1321.397,,603,-2.2,M1IN,100,GR,MSCI India Net Total Return US,1299.04,2025-07-25 00:00:00,MSCI India        Mar25,20250725-R-44-L1,Leg
13:01:45,,ZVLZ4,25053137.0,193,1301.1001,,999,-1.9,M1IN,100,GR,MSCI India Net Total Return US,1298.09,2025-07-25 00:00:00,MSCI India        Dec24,20250725-R-44-L2,Leg
13:01:16,1.560016925680885,ZVLZ4H5,48159133.0,374,1299.8,"=BDH(J134&"" Index"", ""PX_CLOSE_1D"",O134,O134)",806,-3.2,M1IN,100,GR,MSCI India Net Total Return US,1298.07,2025-07-25 00:00:00,MSCI India        Dec24Mar25,20250725-R-45,Roll
13:01:31,,ZVLH5,47770448.0,368,1320.0771,,413,-3.52,M1IN,100,GR,MSCI India Net Total Return US,1298.11,2025-07-25 00:00:00,MSCI India        Mar25,20250725-R-45-L1,Leg
13:01:16,,ZVLZ4,48547818.0,374,1299.8,,806,-3.2,M1IN,100,GR,MSCI India Net Total Return US,1298.07,2025-07-25 00:00:00,MSCI India        Dec24,20250725-R-45-L2,Leg
12:57:24,1.3199721739130421,ZTOZ4H5,49540086.0,870,5750.0,"=BDH(J137&"" Index"", ""PX_CLOSE_1D"",O137,O137)",834,3.0,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5730.49,2025-07-25 00:00:00,MSCI Australia    Dec24Mar25,20250725-R-46,Roll
12:57:25,,ZTOH5,49224909.0,859,5825.8984,,829,7.9,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5730.49,2025-07-25 00:00:00,MSCI Australia    Mar25,20250725-R-46-L1,Leg
12:57:24,,ZTOZ4,49855263.0,870,5750.0,,834,3.0,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5730.49,2025-07-25 00:00:00,MSCI Australia    Dec24,20250725-R-46-L2,Leg
12:34:03,1.5800000000000036,HJDZ4H5,33346521.0,257,1299.0,"=BDH(J140&"" Index"", ""PX_CLOSE_1D"",O140,O140)",260,-4.8,M1IN,100,HK,MSCI India Net Total Return US,1297.76,2025-07-25 00:00:00,MSCI India NTR US Dec24Mar25,20250725-R-47,Roll
12:34:22,,HJDH5,33340610.0,257,1319.5242,,0,-18.93,M1IN,100,HK,MSCI India Net Total Return US,1297.3,2025-07-25 00:00:00,MSCI India NTR US Mar25,20250725-R-47-L1,Leg
12:34:03,,HJDZ4,33352432.0,257,1299.0,,260,-4.8,M1IN,100,HK,MSCI India Net Total Return US,1297.76,2025-07-25 00:00:00,MSCI India NTR US Dec24,20250725-R-47-L2,Leg
12:26:53,,FPOZ4H5,8354326.0,100,-10.9,"=BDH(J143&"" Index"", ""PX_CLOSE_1D"",O143,O143)",117,0.0,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan SpreadZ4-H5,20250725-R-48,Roll
12:25:58,1.3299711815561999,ZTWZ4H5,89186893.0,1289,694.0,"=BDH(J144&"" Index"", ""PX_CLOSE_1D"",O144,O144)",108727,-3.0,M1MS,100,GR,MSCI EM Asia Net Total Return,696.58,2025-07-25 00:00:00,MSCI Emer Mkts As Dec24Mar25,20250725-R-49,Roll
12:26:35,,ZTWH5,88584624.0,1272,703.23,,63955,-3.07,M1MS,100,GR,MSCI EM Asia Net Total Return,696.42,2025-07-25 00:00:00,MSCI Emer Mkts As Mar25,20250725-R-49-L1,Leg
12:25:58,,ZTWZ4,89789162.0,1289,694.0,,108727,-3.0,M1MS,100,GR,MSCI EM Asia Net Total Return,696.58,2025-07-25 00:00:00,MSCI Emer Mkts As Dec24,20250725-R-49-L2,Leg
12:18:15,1.279978318385555,FPOZ4H5,11946686.0,144,836.1001,"=BDH(J147&"" Index"", ""PX_CLOSE_1D"",O147,O147)",2468,2.5,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Dec24Mar25,20250725-R-50,Roll
12:18:15,,FPOZ4,12030229.0,144,836.1001,,2468,2.5,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Dec24,20250725-R-50-L1,Leg
12:18:07,,FPOH5,11863143.0,142,846.802,,8971,-1.5,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Mar25,20250725-R-50-L2,Leg
12:03:00,1.3399940569301272,ZTWZ4H5,99503619.5,1440,695.6001,"=BDH(J150&"" Index"", ""PX_CLOSE_1D"",O150,O150)",108727,-1.4,M1MS,100,GR,MSCI EM Asia Net Total Return,695.78,2025-07-25 00:00:00,MSCI Emer Mkts As Dec24Mar25,20250725-R-51,Roll
12:03:15,,ZTWH5,98814919.0,1421,704.9211,,63955,-1.38,M1MS,100,GR,MSCI EM Asia Net Total Return,695.39,2025-07-25 00:00:00,MSCI Emer Mkts As Mar25,20250725-R-51-L1,Leg
12:03:00,,ZTWZ4,100192320.0,1440,695.6001,,108727,-1.4,M1MS,100,GR,MSCI EM Asia Net Total Return,695.78,2025-07-25 00:00:00,MSCI Emer Mkts As Dec24,20250725-R-51-L2,Leg
11:40:53,1.279978318385555,FPOZ4H5,65247286.0,786,836.1001,"=BDH(J153&"" Index"", ""PX_CLOSE_1D"",O153,O153)",2324,2.5,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Dec24Mar25,20250725-R-52,Roll
11:40:53,,FPOZ4,65665002.0,786,836.1001,,2324,2.5,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Dec24,20250725-R-52-L1,Leg
11:40:44,,FPOH5,64829570.0,776,846.802,,8971,-1.5,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Mar25,20250725-R-52-L2,Leg
11:25:37,1.3400402414486923,ZTWZ4H5,49720913.0,719,695.8,"=BDH(J156&"" Index"", ""PX_CLOSE_1D"",O156,O156)",108727,-1.2,M1MS,100,GR,MSCI EM Asia Net Total Return,696.56,2025-07-25 00:00:00,MSCI Emer Mkts As Dec24Mar25,20250725-R-53,Roll
11:25:55,,ZTWH5,49359162.0,709,705.124,,63955,-1.18,M1MS,100,GR,MSCI EM Asia Net Total Return,696.18,2025-07-25 00:00:00,MSCI Emer Mkts As Mar25,20250725-R-53-L1,Leg
11:25:37,,ZTWZ4,50082664.0,719,695.8,,108727,-1.2,M1MS,100,GR,MSCI EM Asia Net Total Return,696.56,2025-07-25 00:00:00,MSCI Emer Mkts As Dec24,20250725-R-53-L2,Leg
11:25:11,1.3399281609195457,ZTWZ4H5,325218800.0,4670,696.0,"=BDH(J159&"" Index"", ""PX_CLOSE_1D"",O159,O159)",108727,-1.0,M1MS,100,GR,MSCI EM Asia Net Total Return,696.4,2025-07-25 00:00:00,MSCI Emer Mkts As Dec24Mar25,20250725-R-54,Roll Client
11:25:23,,ZTWH5,325218800.0,4608,705.3259,,63955,-0.97,M1MS,100,GR,MSCI EM Asia Net Total Return,696.3,2025-07-25 00:00:00,MSCI Emer Mkts As Mar25,20250725-R-54-L1,Leg
11:25:11,,ZTWZ4,325218800.0,4670,696.0,,108727,-1.0,M1MS,100,GR,MSCI EM Asia Net Total Return,696.4,2025-07-25 00:00:00,MSCI Emer Mkts As Dec24,20250725-R-54-L2,Leg
11:24:27,1.339954042797653,ZTWZ4H5,74718355.0,1080,696.3,"=BDH(J162&"" Index"", ""PX_CLOSE_1D"",O162,O162)",108727,-0.7,M1MS,100,GR,MSCI EM Asia Net Total Return,696.35,2025-07-25 00:00:00,MSCI Emer Mkts As Dec24Mar25,20250725-R-55,Roll
11:24:50,,ZTWH5,74230910.0,1066,705.6301,,63955,-0.67,M1MS,100,GR,MSCI EM Asia Net Total Return,696.35,2025-07-25 00:00:00,MSCI Emer Mkts As Mar25,20250725-R-55-L1,Leg
11:24:27,,ZTWZ4,75205800.0,1080,696.3,,108727,-0.7,M1MS,100,GR,MSCI EM Asia Net Total Return,696.35,2025-07-25 00:00:00,MSCI Emer Mkts As Dec24,20250725-R-55-L2,Leg
11:24:24,1.2999880382775109,FPOZ4H5,14954243.5,180,836.0,"=BDH(J165&"" Index"", ""PX_CLOSE_1D"",O165,O165)",1538,2.4,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Dec24Mar25,20250725-R-56,Roll
11:24:33,,FPOH5,14870700.0,178,846.8679,,8971,-1.43,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Mar25,20250725-R-56-L1,Leg
11:24:24,,FPOZ4,15037787.0,180,836.0,,1538,2.4,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Dec24,20250725-R-56-L2,Leg
11:22:33,1.0800086580086576,ZWOZ4H5,1353432.5,117,1155.0,"=BDH(J168&"" Index"", ""PX_CLOSE_1D"",O168,O168)",9,-35.5,M1TH,10,GR,MSCI Thailand Net Total Return,1158.52,2025-07-25 00:00:00,MSCI Thailand     Dec24Mar25,20250725-R-57,Roll
11:23:28,,ZWOH5,1351397.0,117,1167.4741,,9,-34.03,M1TH,10,GR,MSCI Thailand Net Total Return,1155.04,2025-07-25 00:00:00,MSCI Thailand     Mar25,20250725-R-57-L1,Leg
11:22:33,,ZWOZ4,1355468.0,117,1155.0,,9,-35.5,M1TH,10,GR,MSCI Thailand Net Total Return,1158.52,2025-07-25 00:00:00,MSCI Thailand     Dec24,20250725-R-57-L2,Leg
11:05:47,1.2999880382775109,FPOZ4H5,49708240.0,599,836.0,"=BDH(J171&"" Index"", ""PX_CLOSE_1D"",O171,O171)",1358,2.4,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Dec24Mar25,20250725-R-58,Roll
11:06:02,,FPOH5,49374067.0,591,846.8679,,8971,-1.43,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Mar25,20250725-R-58-L1,Leg
11:05:47,,FPOZ4,50042413.0,599,836.0,,1358,2.4,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Dec24,20250725-R-58-L2,Leg
10:59:45,1.2999880382775109,FPOZ4H5,60527092.0,729,836.0,"=BDH(J174&"" Index"", ""PX_CLOSE_1D"",O174,O174)",759,2.4,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Dec24Mar25,20250725-R-59,Roll
10:59:48,,FPOH5,60151147.0,720,846.8679,,8971,-1.43,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Mar25,20250725-R-59-L1,Leg
10:59:45,,FPOZ4,60903037.0,729,836.0,,759,2.4,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2025-07-25 00:00:00,MSCI Taiwan       Dec24,20250725-R-59-L2,Leg
10:31:32,1.3399194518697977,ZTWZ4H5,99290285.0,1435,696.9001,"=BDH(J177&"" Index"", ""PX_CLOSE_1D"",O177,O177)",108727,-0.1,M1MS,100,GR,MSCI EM Asia Net Total Return,696.46,2025-07-25 00:00:00,MSCI Emer Mkts As Dec24Mar25,20250725-R-60,Roll
10:32:07,,ZTWH5,98638560.0,1416,706.238,,63955,-0.06,M1MS,100,GR,MSCI EM Asia Net Total Return,696.6,2025-07-25 00:00:00,MSCI Emer Mkts As Mar25,20250725-R-60-L1,Leg
10:31:32,,ZTWZ4,99942010.0,1435,696.9001,,108727,-0.1,M1MS,100,GR,MSCI EM Asia Net Total Return,696.46,2025-07-25 00:00:00,MSCI Emer Mkts As Dec24,20250725-R-60-L2,Leg
10:31:10,1.1321499013806635,CJEZ4H5,32975150.0,1300,507.0,"=BDH(J180&"" Index"", ""PX_CLOSE_1D"",O180,O180)",1665,4.9,M1CN,50,HK,MSCI CHINA Net Total Return US,507.3,2025-07-25 00:00:00,MSCI CH NTR USD F Dec24Mar25,20250725-R-61,Roll
10:31:10,,CJEZ4,32974500.0,1300,507.0,,1665,4.9,M1CN,50,HK,MSCI CHINA Net Total Return US,507.3,2025-07-25 00:00:00,MSCI CH NTR USD F Dec24,20250725-R-61-L1,Leg
10:31:00,,CJEH5,32975800.0,1300,512.74,,7815,4.14,M1CN,50,HK,MSCI CHINA Net Total Return US,507.32,2025-07-25 00:00:00,MSCI CH NTR USD F Mar25,20250725-R-61-L2,Leg
10:14:39,1.1049212598425395,CJEZ4H5,8724098.0,344,508.0,"=BDH(J183&"" Index"", ""PX_CLOSE_1D"",O183,O183)",365,5.9,M1CN,50,HK,MSCI CHINA Net Total Return US,507.3,2025-07-25 00:00:00,MSCI CH NTR USD F Dec24Mar25,20250725-R-62,Roll
10:21:02,,CJEH5,8722636.0,344,513.613,,7815,5.01,M1CN,50,HK,MSCI CHINA Net Total Return US,507.13,2025-07-25 00:00:00,MSCI CH NTR USD F Mar25,20250725-R-62-L1,Leg
10:14:39,,CJEZ4,8725560.0,344,508.0,,365,5.9,M1CN,50,HK,MSCI CHINA Net Total Return US,507.3,2025-07-25 00:00:00,MSCI CH NTR USD F Dec24,20250725-R-62-L2,Leg
09:27:32,3.6400317139974048,ZTWZ4U5,148097711.5,2165,693.7,"=BDH(J186&"" Index"", ""PX_CLOSE_1D"",O186,O186)",108727,-3.3,M1MS,100,GR,MSCI EM Asia Net Total Return,696.28,2025-07-25 00:00:00,MSCI Emer Mkts As Dec24Sep25,20250725-R-63,Roll
09:27:45,,ZTWU5,145450803.0,2089,718.9509,,24354,-1.85,M1MS,100,GR,MSCI EM Asia Net Total Return,696.27,2025-07-25 00:00:00,MSCI Emer Mkts As Sep25,20250725-R-63-L1,Leg
09:27:32,,ZTWZ4,150744620.0,2165,693.7,,108727,-3.3,M1MS,100,GR,MSCI EM Asia Net Total Return,696.28,2025-07-25 00:00:00,MSCI Emer Mkts As Dec24,20250725-R-63-L2,Leg
09:27:01,1.3300460106777434,ZTWZ4H5,99953817.5,1445,692.6001,"=BDH(J189&"" Index"", ""PX_CLOSE_1D"",O189,O189)",108727,-4.4,M1MS,100,GR,MSCI EM Asia Net Total Return,696.25,2025-07-25 00:00:00,MSCI Emer Mkts As Dec24Mar25,20250725-R-64,Roll
09:27:15,,ZTWH5,99299510.0,1426,701.812,,63955,-4.49,M1MS,100,GR,MSCI EM Asia Net Total Return,696.35,2025-07-25 00:00:00,MSCI Emer Mkts As Mar25,20250725-R-64-L1,Leg
09:27:01,,ZTWZ4,100608125.0,1445,692.6001,,108727,-4.4,M1MS,100,GR,MSCI EM Asia Net Total Return,696.25,2025-07-25 00:00:00,MSCI Emer Mkts As Dec24,20250725-R-64-L2,Leg
09:26:37,1.3300736674852098,ZTWZ4H5,50130342.5,725,692.3,"=BDH(J192&"" Index"", ""PX_CLOSE_1D"",O192,O192)",108727,-4.7,M1MS,100,GR,MSCI EM Asia Net Total Return,696.22,2025-07-25 00:00:00,MSCI Emer Mkts As Dec24Mar25,20250725-R-65,Roll
09:26:48,,ZTWH5,49784735.0,715,701.5081,,63955,-4.79,M1MS,100,GR,MSCI EM Asia Net Total Return,696.29,2025-07-25 00:00:00,MSCI Emer Mkts As Mar25,20250725-R-65-L1,Leg
09:26:37,,ZTWZ4,50475950.0,725,692.3,,108727,-4.7,M1MS,100,GR,MSCI EM Asia Net Total Return,696.22,2025-07-25 00:00:00,MSCI Emer Mkts As Dec24,20250725-R-65-L2,Leg
09:26:14,1.3249315857698507,ZTWZ4H5,49816687.5,720,694.3,"=BDH(J195&"" Index"", ""PX_CLOSE_1D"",O195,O195)",108727,-2.7,M1MS,100,GR,MSCI EM Asia Net Total Return,696.25,2025-07-25 00:00:00,MSCI Emer Mkts As Dec24Mar25,20250725-R-66,Roll
09:26:24,,ZTWH5,49503375.0,711,703.499,,63955,-2.8,M1MS,100,GR,MSCI EM Asia Net Total Return,696.25,2025-07-25 00:00:00,MSCI Emer Mkts As Mar25,20250725-R-66-L1,Leg
09:26:14,,ZTWZ4,50130000.0,720,694.3,,108727,-2.7,M1MS,100,GR,MSCI EM Asia Net Total Return,696.25,2025-07-25 00:00:00,MSCI Emer Mkts As Dec24,20250725-R-66-L2,Leg
